cleaned_content,sentiment_label
sangat membantu dan praktis,positif
maaf untuk masalah upgrade di gopay plus di item plus tertera akun saya sudah di upgrade tapi di item pengaturan gopay plus saya masih diproses belum diterima imbasnya saldo gopay saya belum bisa transfer ke bank tolong penjelasan proses dan pembenahanya dipercepat terimakasih,positif
gajelas kurang penjelasan kenapa saat pengajuan pinjaman tertolak padahal selalu bayar tepat waktu dan juga pembohong setelah pelunasan anda dapat mengajukan kembali lagi urgent urgent nya malah ngilang tanpa kejelasan,negatif
sangat sulit untuk mengubah email bahkan bisa dibilang menyulitkan nomor yang di daftarkan baru tapi email sudah terisi sendiri padahal saya nggak ingin pakai email itu dan buruk nya lagi emailnya di anggap sudah dipakai padahal itu yang ngisi dari gojek hal seperti ini benar benar tidak nyaman dan tidak efektif,negatif
hari ini dapet driver g d respon nungguin lama g ada d jemput hampir sejam nungguin mulai hari ini uninstall aplikasi habis ini ada notifikasi balasan mohon maaf tapi tidak ada perubahan lihat komentar d bawah di tanggal tanggal sebelumnya sangat buruk,negatif
sering saya order ternyata drivernya lagi sama penumpang lain jadi nunggu lama dan tiba driver minta cancel tolong dapat dibenahi,negatif
gomart tolil mau pesen air isi ulang  biji bilangnya kepenuhan yaudah kalo dirasa barang bawaan berat sekalian aja gausah dijual mana pas nambahin barang lain gak bisa harus dibeli di minimarket yg berbeda kalo saya pesan  galon harus beli di  minimarket gitu stupidity sama gofood nyetel lokasi yang bener lah dongo bener udh pesen makanan jelas jelas lokasinya aktif malah di set ke lokasi lain jelas jelas aktif udh  kali pesen lokasi salah mulu tiru tuh shopeefood lokasi akurattt,negatif
sorry ganti bintang nya soalnya gojek dan gocar sekarang sering dapet driver jauh dr lokasi dan sering di cancel krn driver terlalu jauh klo kita perluh cepet tdk membantu jadinyatolong di perbaiki sistemnya supaya pelanggan juga merasa nyaman pakai gojek,positif
aplikasi gak berguna pesanan udah siap gak di jemput mending kg usah gunain aplikasi tolol ini giliran udah di kasih bintang satu baru hai kahai ka aplikasi lu benerin tolol rugi kami gegara pesanan yang kg di ambil,negatif
pesen makan pas hujan udh dari jam  malam sampe jam  ga ada driver yg nyangkut udah nunggu lama sampe ganti resto malah dibatalin sama restonya tau gitu ya dr awal gausah diambil sekalian anjir udh hujan ga bisa keluar malah apk ini ga bisa diandelin,negatif
tolong sistemnya dibenahi yg dapat memastikan meskipun musim hujan driver dapat tersedia dg mudah,negatif
mohon untuk pemilihan driver yang lokasinya dekatmasih satu area dengan customer  jangan acak disamping menunggu lama  kasihan driver yang lokasi dekat dengan customer jarang dapat orderan,netral
gojek kalo abis ujan susah nyari driver  giliran dpat jarak drivernya jauh banget padahal yg deket banyak tapi malah ga dapat aneh ini apk,negatif
pesen makanan estimasi  menit disaranin buat express kalo normalnya  menit udh pake express ini udh  jam nungguin belum juga berangkat makanannya,negatif
aplikasi ini bagus dipakai buat semua orang  mudah  cepat dan fiturnya bagusbagus untuk di fahami pokoknya is the best ,positif
saran untuk daerah tabalong kalimantan selatan driver nya diperbanyak lagi dan kalau bisa bikin sosialisasi khusus di daerah sini supaya bisa ngasih keyakinan kalau aplikasi ini banyak pengguna nya disini dan bisa menarik minat orang disini untuk menambah tenaga driver  karena di sini buat dapat driver benar susah apalagi untuk pemesanan gofood,positif
gak ramah untuk ram  gb loading terlalu lama mengakibatkan force close terus saran saya coba fitur dibuat seringan mungkin setidaknya agar pemakai menjadi nyaman dan ramah untuk segala spesifikasi hp karna tidak semua pengguna aplikasi gojek menggunakan hp ram gb keatas mohon diperbaiki woyy developer nya jawab dong bisu apa gimana ,negatif
tolong yah untuk developer apk nyadi beri peringgatan untuk driver nya khusus gofoodklo mereka gk suka sma pekerjaan nya mending gaush jadi driverkarna kalian jasa pelayanan klo pelayanan nya ajaa kurang gimanaa castumer mau percaya lgidan terpenting adab nya agak di tingkatinterimakasih,negatif
kenapa setelah update terbaru tidak bisa memesan jarak jauh ya saya kesusahan karena ortu nggak bisa memakai app online saya di madiun ibu saya di solo biasanya bisa pesan jarak jauh sekarang tidak bisa kecewa sekali padahal abang gojeknya selalu ramah,negatif
pengennya malah ga perlu pake bintang apaan menu warungresto banyak eh di aplikasi ga bisa milih karena menu yg mo dipilih kurangga ada mending ojol sebelah,negatif
aplikasi macam apa order gocar udah nunggu hampir  menit pas udah deket tinggal  meter malah dicancel sama drivernya,negatif
bisa bisa nya aku pesen makanan hampir setengah jam nggak ketemu driver nya pdhl apk paling besar di indo coba hadeeeh,negatif
pelayanan sangat bagus dan selalu tepat waktumakanan selalu diantar dalam kondisi bagus tidak rusak dijalan atau tumpah komunikasi dengan driver pun sangat baguspemahaman driver tentang lokasi tempat tinggal kami juga bagusartinya informasi lokasi yg kami sampaikan secara lebih detail melalui chat nya dapat dipahami dengan baik oleh driverdan banyak promo yang kami dapatkan baik promo makanan maupun promo ongkirnya jadi kami bisa lebih hemattingkatkan utk jadi lebih baik,positif
tolong diperbaiki lagi sistem mapsnya sering pakai gosend alamat udah bener tpi titiknya sering meleset jauhh,positif
aplikasi yg sangat membantu sekali baik utk pesan ojol food ataupun pembayaran di merchant² spt indomaret alfamart tokped dllmantapsmg ke depan makin canggih sistem aplikasi nya,positif
it go pinjem pinter matimatikanya sempurna nilainyaangsuran sudah   bukan  ini mah di hitung  wkwkwk,negatif
makanan telat terus nunggu lebih dri sejam g berubah status nya selalu  menit telat di chat ke cs katanya masih di siapin cs cuma dibales bot doang hdehh g lgi dh pesen klo gini mulu udh ngulang  kali ttp sama aja,negatif
kalau nunjuk driver jalan pilih yang bener jalanya ada jalan lebih cepet di arahin ke jalan yang lebih lama tolol,negatif
tolong upgrade pembatalan dari driver sering banget pesen tapi selalu dapet driver susahbeda sama shopee x x gagal langsung driver ga bisa cancel,netral
tolong di sortir lagi untuk para drivernya kebanyakan drivernya banyak drama giliran dikasih rating kurang bagus mereka ngedumel saya kasih rating kecil atau besar bukan tanpa alasan tapi apa yang saya rasakan dan pelayanan yang diberikan driver tersebut terutama driver motorgofood,negatif
harusnya gojek berikan waktu pembatalan pesanan paling ga dalam waktu satu menit setelah pesanan dipesan kami merasa dirugikan saat ga sengaja pesan,positif
gojek makin kemari ongkirnya makin mahal padahal jarak yang dipesan kerumah cukup dekat  dan sering gofood di gojek tapi ko jadi makin gaada juga potong²n disc ataupun gratis ongkir lagi seharusnya makin berlangganan makin banyak reward yang dikasih buat pengguna setia gojek mau beralih ke akun tetangga sebelah ajah,netral
mantap aplikasinya sangat membantu semoga kedepannya ada update terbaru untuk kelancaran sistem aplikasi nya ,positif
sangat membantu dan mempermudah dari segala akses  bikin banyak diskon lg terutama di goofood nya hehhee,positif
tidak ada fitur pembatalan pesanan sya menunggu pesanan sampai  jam dan tidak di proses sama sekali harusnya bisa di batalkan apalah gojek ini,negatif
penjemputan pada titik jemput jalurnya memutar kejauhan tidak sesuai rute map pantau ,positif
makasih ya jekkamu memang andalan aplikasi pergojekan paling tua kusuka kalo kita salah pencet gak jadi naik dan sudah bayar pake gopay uangnya dibalikin lagi dgn cepat padahal aku sudah  jam baru inget tadi gojek dipesen lupa cancel tks saldo balik lagi ke akunku,positif
gopay sy kedebet rutin setiap bulan namun sy sendiri tdk tahu itu kemana complaint handling nya pun tdk jelas saluran komunikasinya mhn diperbaiki alur complaint handling nya agar lebuh jelas jika customer ada kendala thanks,netral
padahal udah di update masa belom sehari udah ada notifikasi update aplikasi lagi buangbuang kuota ajah,negatif
saya kasih bintang  soal nya mau upgrade ke gopay plus foto ktp sama selfi harus pas sama bentuk nya capek saya mau ngepasin apalig pas sesi selfi hadehhh makin capek saya ngepasin sama bentuk nya klo bisa di perbaiki lgi dan di perbarui agar bisa di selfi manual,negatif
saya sangat kecewa krn untuk klaim vocer nya susah harus menunggu setiap minggu jam wib baru bisa klaim vocer lewat  menit aja uda nggak bisa lg,netral
akun saya tibatiba dibekukan atas laporan yang saya sendiri tidak tau sudah  tahun akun saya dibekukan dan tidak ada jalan tengah dari pihak gojek akun saya sebelumnya digunakan untuk transaksi jual beli top up diamond game saya mohon bantuannya untuk membuka akun gojek saya karena saldo tersebut sangat saya butuhkan laporan sudah ditanggapi tapi dari pihak gojek tidak ada alasan pasti dari aktivitas tidak wajar dalam penggunaan akun saya mohon bantuannya,negatif
untuk hari ini pelayanan gocar sangat buruk dicancel x padahal sudah dekat dari jalan rumah saya dan sekalinya dapat sopirnya ga dilayanin padahal pake gocar prioritas buruk sgt buruk gocar sy sgt kecewa pdhl sy skrg pake goride  gofood jrg ada kendala spt ini bener ga akan mau pake gocar lg,negatif
sangat membantu meskipun kadang kena cancel driver tapi setelah dapat driver perjalanannya sangat menyenangkan,positif
demi apa saya pesen jam  pagi di daerah sunter udah x lebih driver cancel terus kalo gak cancel dia diem aja di titiknya kaya sengaja biar penumpangnya cancel sendiri ini ga ada punishment apa ya ke drivernya kalo cancel sama diem di titik banyak banget loh yg kaya gini halo,negatif
saya sudah lumayan lama menggunakan gojek dan sering belanja tetapi kenapa paylater saya tidak bisa di aktifkan,negatif
tiap pagi order buat anak sekolah tapi selalu di kasih driver yang jauhnya lebih dari  km giliran order lebih cepet sambil siapsiap biar kalo dapet driver jauh bisa sambil nunggu driver nyampe malah di kasih driver yang deket  jadi bikin driver nunggu aplikasi konyol emang bukan utamain yang deket dulu biar lebih cepet sampe malah mental jauh banget jemput penumpang aja  menit sendiri belum di perjalanannya,negatif
tolong kebijakan untuk ambil  orderan itu di hilangkan terutama di gofood sering sekali pas datang makanan sdh dingin krn harus anter ke tmpt lain dulu,negatif
keren sihh waktu event kemerdekaan promonya banyak banget sampe bayar cuma k dan waktu itu saya pernah mendiamkan akun gojek saya selama kurang lebih  tahun dan sekali dicoba dpt gratiss perjalanan buta sekolahh kasih bintang  buat gojek,positif
gojek makin kesini isinya banyak driver males ujan gk gede amat offbid jarak gk jauh amat jg suka gk mau ambil alesan mode hemat  lah lu pada butuh duit gak sih,negatif
saya mengalami penipuan dan melaporkan kepada pihak costumer service gojek alhasil  tiba tiba lewat instagram  akun fake costumer service nge dm saya mengatakan ada yang ingin dibantu dan ujung ujungnya malah ngasih link buat ngeretas hp sayadanagojek saya dan saya sadari itu penipu semua lalu tiba tiba info dari hasil pelaporan saya tidak dilanjutinditolak karena tidak sesuai persyaratan jelas² itu saya kasih berapa jumlah uang ditipu nomor gopay penipu dan nomor bcanya jg bukti²,negatif
aplikasi tolol digunakan untuk transfer ke bank gangguan terus gak usah sekalian kasih fitur yang lainnya kalau pelayanan sistemnyaa gak memadai nyusahin orang ,negatif
mengecewakan orderan sering di cancel mau pake tunai ato gopay driver segitu banyak jd disaat urgent malah ga membantu sama sekali,negatif
setiap pesan gocar mau hemattidak jam malam gk ada yg nerima padahal ada banyak sekitaran daerah saya di stasiun prambanan heran,negatif
jadi transportasi langganan dari dulu service selalu ok selalu dpt driver yg baik keep the good work,positif
cuman  yang kurangtitik nya suka pindah sendirikedepan nya bisa di optimalkan biar driver gk kesulitan cari titik nya,positif
udah kurng bgus driver banyk yg crewet orderan sulit dpt blm lgi harganya ga ngotak blm lgi sekali nya naik smpe  dari harga awal yg tdi k jdi k hanya beda menit,netral
server overload setiap pesanan sudah diklik sampai batas waktu tidak bisa dilacak keberadaannya,netral
tolong pencarian drivenya di perbaiki setiap kali saya memesan goride selalu dapat yang lokasinya jauh sekali,negatif
driver suka ngebatalin booking saya sudah menunggu setengah jam dibatalin gitu aja ga bilng apa apa jdinya telat kan saya sumpah ya padahal lagi buru buru banget jdi nunggu  menit lagi buat nungguin driver lain,negatif
sekarang kenapa kalah sama aplikasi seberang ya pencarian driver yang sangat lama sangat menganggu kenyamanan pengguna nya,netral
driver sopanramah sangat membantumobil bersih pokoe top markotop dechlayak dapat bintang ,positif
ya ampun  jam install ulang gak selesai selesai download apk lainnya lancar jaya  padahal memory masih banyak,positif
ada biaya aplikasi malah makin buruk pelayanannya susah dpt driver utk semua layanan  yg paling mengecewakan layanan gofood yg paling lemot dicarikan driver pdhl driver ada di sekitar resto payah parah malah hang di update,negatif
bagus pengalaman lebih baik walau kadang suka aneh bolak balik bisa beda harga alhamdulillah semakin membaik,positif
semuanya sudah oke aplikasi nya banyak peningkatan dan drivernya jg ramah semoga bisa lebih baik lagi dinext updatenyaa thankss gojek,positif
tolong defolover gojek kalo titik lokasi penjemputan otomatis titiknya harus yang akuratkadang kan kalo kita pesan bukan di tempat biasakan gak tau patokanya apa agar memudahkan drever dan users untuk selebihnya sih udah cukupkasih bintang  dulu,positif
semua driver mentiko  banyak gaya bukan saya gak prnh ngasih tips setiap saya pesan selalu minta cancel  banyak alasan,negatif
tolong iklan gofood yg awalnya kuda terus melet lidah dihilangkan saja sangat sangat tidak enak dilihat,negatif
aplikasi jelek driver milih milih udh dekat di cancel ada driver yang dekat ga di konfirm driver pilih pilih,negatif
bagus ko tapi kalau hujan gada yang mau sama sekali trs go car hemat itu pada ga mau bilang bensin tekor lah tolong dong di berbaiki terimakasih,netral
semoga semakin lancar usaha sukses selalu dalam upaya mengupdate sistem untuk memudahkan customer agar supaya lebih efektif dan efisien terima kasih banyak,positif
saya suka pake apl ini baik gojek gocar gofood cuma agak kesel ketika pesan makanan estimasi waktu menit  belum dpt driver kita udah lama nahan lapar udah  jam saya cancel ke bantuan tapi jawaban makanan sedang dibuat padahal sudah melebihi estimasi waktu klo gk dpt driver tolong cancel org lapar suruh nunggu  jam kesseeelll gak tau ini jadinya gimana masih nunggu ini,positif
bisa seleksi lagi drivernya gak sih makin sini makin banyak driver males banyak ngeluh  bisa berkali minta cancel banyak alesannya,negatif
saya pengguna gojek lama terutama ride tapi sekarang g pernah dapat voucerbiaya aplikasi juga sangat menberatkan penggunakarena jarak tempuh kurang lebih  km,positif
aplikasi kurang bagusmasa ada ancamanan yg tidak jelaskalau kayak gitu saya laporkan aplikasi anda karna sangat menggangusaya tidak ada hutang dituduh telat berbulan apakah management gojek seburuk inisaya akan laporkan ke pihak kepolisian sama pegaduan ke presidentan kalau masih asal ancem ngk jelasthanks,negatif
saya beberapa kali order dan selalu driver sibuk apakah driver gojek minim sekali yaa sehingga tidak ada satu pun driver ya melayani pesanan saya  tolong diperhatikan lagi pelanggan nya terimakasih,positif
gojek please kalo ngasih petunjuk driver mapsnya jgn yg jauh dong kok malah dikasih jalan yg jauh dan macet gimana sih mau cepet malah jadi telat maksdnya gimana diarahin ke jalanan yg macet supaya harganya mahal gitukalau penumpang lg ngantuk ya mana bisa ngarahin please deh gojek penyakitnya gini deh  pagi dari mampang menuju jl limau mosok lewat tendean seriously kan ada jl kemang duuuh ini pengatur mapsnya gimana siiih jgn mbulet kayak mas mentri deh tolong ya,negatif
khususnya untuk gocar nyatlng pt gojek benahi sistem nya biar kami para pengguna tidak kesal krna driver tidak mau pick up kami bukan karna ongkos yg murah tapi driver yg di dapat pada jauh semuawajar saja gak mau pickup krna tidak tertutupi biaya penjemputan dgn pengantaranharap di benahi sistemnyakrna driver banyak yg deket dgn pemesan,negatif
terus terang saya udah nyaman bgt dengan apk gojekbanyak sekali membantu sayaapalagi dengan layanan gopaylaternyanamun ada yang sangat saya bikin kecewa dengan pemesananbaik itu dlm hal pemesanan gofood maupun pemesanan perjalanuntuk mendapatkan driver sangat susah sekali untuk di dapatkansampai berulang kali dlm pemesanan dan itu yang anak saya alami juga ketika berpergiantolong dengan sangat sistem di apknya diperbaiki dan ditingktkan menjadi lebih baik lagiterimakasih,negatif
pencarian ojek sangat lama tolong dicepatkan udah pakai diprioritaskan tapi masih saja lama pencarian nya saya sudah kesal buru buru,negatif
buat yg belum pake payleter jangan deh soalnya denda telatnya kkalau buat gofood dan tranport sangat bagusapa lagi toped sangat real barangnyaaku terlanjur karena kepepet ehhh boncos,negatif
terdapat bug pada smartphone tertentu sejak update terbaru daftar kontak saya pasti hilang semua tiap kali buka aplikasi dan harus restart device jika mau kembali dan sekarang kena ke telepon dan video whatsapp jadi hitam,netral
kesulitan dalam menginstal aplikasi ntah dari spesifikasi hpkalo ngaruh atau dari ruang penyimpanan kalo dari jaringan saya memakai jaringan g yg cepat untuk mendownload aplikasi ini namun sangat penginstalan selalu lama tolong responnya pihak gojek oh ya  lagi saat ingin masuk ke aplikasi gojek pasti selalu force closekeluar sendiri ini masalah apa ya device kah atau penyimpanan tolong di tanggapi,negatif
gojek sudah tidak menarik lagi buat pengguna dan driver sudah mahal sering di cancel sepihak oleh driver gopay pinjam juga cuma php,negatif
kenapa sih gomartnya tokonya harus terpisah bgitu yakali di alfamartalfamidi mau beli air doang sama sabun harus ke  toko yang berbeda,negatif
gak rekomen masa budget top up cuma jt terus pengembalian dana yg nggantung setelah limit bisa  bukan huuh gila lo,negatif
tolllol kagak bisa mesen gosend udah di coba di  akun yg berbeda alasan nya harga nya brrubah karma rame pas mesan dengan harga yg di rubah masih gak bisa gak jelas konnnttoo gak tau lg buru apa tau,negatif
keren nih sekarang gojek dapat driver nya cepat dan cepat sampai ga nunggu lama dapat vocher diskon goride gocar gofood terus tapi saya minta tolong dong vocher goride nya ada setiap hari jadi bisa membantu anak sekolah dengan promo yang murah dibawah ribu,positif
kenapa transfer ke bank dan scan barcode merchant melalui gojek suka bermasalah jelas jelas transaksi berhasil saldo gopay sudah terpotong tapi di cek belum masuk semoga bisa diperbaiki lagi demi kenyaman cs terimakasih,negatif
konsumen ga bsa cancel  tapi gojek nya boleh udh nunggu lamaaaaa sekali eh di cancel otomatis krna ga dapet driver mending pake aplikasi lain lah jng pake gojek lagi mana paling mahal,negatif
bisanya gopay gak masuk di suruh tunggu hri dlm wkt kerjaapa qt hri itu gk mknsngaja isi itu karna mau pesan makandi bikin ribet,negatif
aplikasi penjajah driver asal kalian para pelanggan tahu tarif yang driver terima tidak manusiawi saya pernah tanya sendiri ke driver mereka bilang tarif yang didapatkan hanya  rupiah padahal saya bayar full tolong pemerintah ditindak segera ini aplikasi,negatif
pesanan saya ditolak berkalikali saya jg butuh saya mau pulang jadi kelamaan saya juga bayar loh tolong di tindak lanjuti lagi,negatif
woyy kenapa sekarangsekarang duit tarif dari tol parkir dan sebagainya masih di tagih sih padahal gw dah bayar cash ke driver nya mau di report driver nya juga juga susah udh tol  sama parkir  doang tapi di aplikasinya malah di tagih  pula korup ini mah emak gw juga masih ditagih dari dulu sampe skrg padahal udh bayar,negatif
sejak kapan pesen makanan digabung sama orderan lainbtw saya pesan mode reguler bukan hemat jadi lebih lama saya nunggu makanan nyapantesan rugi mulu perusahaandi sumpahin driver merchant sampe customer nya,negatif
tiap kali beli paket ongkir pasti dan  pasti terjadi  semua promo gofood langsung hilang beberapa menit kemudian ini termasuk penipuan gk ya,negatif
minta tolong perbaiki lagi sering banget dicancel sama driver beda dengan apk sebelah,netral
aplikator biadab taunya ngambil untung keluh kesah mitra di lapangan ga pernah digubris aplikasi bngsat,negatif
padahal awalnya harga masih masuk akal tapi tiba tiba harga tarif untuk goride jadi makin mahal padahal jalur masih sama,negatif
tarif makin mahal dan gak jelas masak dari a ke b tarif k sedangkan dari b ke a jadi k dengan jarak dan tujuan yg sama persis,negatif
susah dapet driver jadi lamaaaaa bgt sampe udah gamood makan pdhl lagi laper beneran mending sistemnya kaya shpe yg dari awal pesen langsung dapet driver bukan nunggu makanan udah siap bari cari driver,negatif
ratingnya gue turunin di karenakan semakin kesini biayanya semakin mahal khususnya gofood ada biaya tambahan biaya kemasan biaya ongkir semakin cepat sampai semakin mahal juga,negatif
app tidak bisa digunakan ketika hujan bahkan  jam setelah hujan reda app tetap tidak bisa digunakan,negatif
itu tolong drivernya di didik dulu biar sopan ke customer ambil pesenan doang gabisa alesannya ini ituu  payah bgt  kecewaa ,negatif
tolong untuk menu gofood bisa di tampil kan menu gambar makanan nya biar tidak pusing memilih nya karna untuk makan setiap siang dan malam bisa order gojek sangat membantu terima kasih,positif
gojek makin lama makin anehh mapsnya jadi ga karuan antra driver dan pelanggan padahal saya pengguna lama tapi menurut saya makin buruk apalagi dibagian maps,negatif
iklannya menyesatkan narasinya surga itu indah penuh kenikmatan tp d narasi kan hanya utk mknan saja  pemahaman cetek dangkal sesat,negatif
sangat kecewa klo pesan gofood klo emang gk dapat driver yaudah batalin aja biar kita gk nunggu lama kita pesan ketempat lain gitu loh ini tunggu jam setelah selesai jaka waktunya diproses baru dibitalin sama pihak gofood nya taik kali bah kita batalinpun gk bisa,negatif
sering kali custom bertengkar dengan driver tentang alamat yg tidak tepat sesuai opsional pilihan di auto menu aplikasi jadi perlu update lagi atau karena driver kurang terlatih gunakan aplikasi,netral
saya berkali order dapatnya blue bird terus kalau sudah dapat blue bird biasanya lebih sering di cancel sama driver blue birdnya sudah capek nunggu dicancel udah gitu habis dicancel dapetnya blue bird lagi habis itu di cancel lagi tolong dibuat gimana caranya supaya pengguna bisa memilih mau dapat blue bird atau tidak dan tolong supaya driver blue bird tidak mengcancel sesukanya saja tanpa bilang kasihan orang yg sudah nunggu lama hanya untuk dicancel,negatif
pelayanan kepada komsumen bagus  sopan santun kepada sesama pengguna jalan masih kurang banyak driver yang tidak paham berlalu lintas dengan baik dan benar,positif
sangat puas karna banyak makanan enak dan diskon besar besaran sangat membantu disaat saya butuh untuk belanja,positif
makin busuk udah pesan pakai ekspress drivernya sampainya lama apa benefitnya ekspress woy percuma jadi customer aplikasi ini payah terusin aja biar hancur sendiri,negatif
di gojek banyak promo cepat waktu kamu cobain deh aplikasi gojek rasain lah kamu pesan apa cepet banget cepat waktu ya nggak apk sebelah tuh grab datangnya lama kamu download gojek,positif
nyesel banget sumpah  udah langganan  hari  eh dapat diskon malah di samain sama diskon free alias gratis  saya kira naik goride bakalan jadi rb kali  setelah langganan sama aja diskon cuma  doang anjirr  udah di batalin langganan malah gak balik uangnya  nyesek banget  jangan cobacoba deh langganan gojek  mending aplikasi kuning yg sebelah murah walaupun gak ada diskon nya,negatif
idealnya ada menu tuk komplen klo driver gofood tidak memenuhi pesanan pesanan kurang juga ganti menu yg harganya lebih murah dr pesanan semula gak malah kabur aja gak ada penjelasan n pelanggan gk bisa narik ongkosongkir,netral
kalo hujan susah banget cari driver udah ga aku pakein voucher aku prioritasin sama aja x lebih aku cari driver ga dapet dapet padahal lagi buru buru,negatif
driver gocar sekarang suka minta customer untuk cancel seenaknya dia aja abis itu kita sebagai customer gak bisa order lagi deh ampe beberapa jam kemudian di complain gak ditanggapi dengan baik pula,negatif
halo gojek aplikasi saya tidak bisa dibuka saya sudah menggunakan versi yang terbaru setiap masuk aplikasi selalu keluar tolong bantuannya,netral
ya aplikasi kok seenaknya saya mesen punya saya kok ditebengin nganter punya orang laen dulu disuruh sabar  mestinya punya ruang masing² donk bagi² rezeki juga ke driver laen ga semua di hajar jadi satu ke driver yang sama kan waktu jadi makin terhambat pikirin lagi coba ga usah kaya gini bikin sistemnya lagi nyoba² tah,negatif
gak order sebulan waktu covid diputus paylaternya  kadang susah dihandalkan saat kondisi telatgentingmacet mungkin sayanya yang apes,netral
biaya potong ke driver sangat tidak ngotak  driver yg panas pansan cs asik dpet duit  udah gtu pas ngasel goride pas kastamernya gak ada timernya lama bgt buang buang waktu,negatif
aplikasi kocak mau masuk gak bisa mau pakai berapa email gw kocak lu pecat aja yang bagian database nya,negatif
saat keadaan darurat mau ke rumah sakitpesan gocar ga ada yg mau konfirmasi padahal banyak yg terdeteksi aktif dekat dengan lokasi kami ,negatif
really bad nunggu makanan  jam tau tau d cancel karna ga dapat driver harusnya kan bisa lebih cepat kasih info nyaa masa sampai  jam,negatif
kualitas ny makin menurun dulu kalo pesen makanan itu cepat banget sekarang kalo pesan makanan sampek  jam baru dateng,negatif
lemot banget mau pencet nambah pesenan malah ga muncul muncul padahal sinyal bagus hp juga normal ga lemot berkali kali udah kaya gini kenapa ya,positif
mengecewakan go food double pengantaran jadi konsumen nunggu lama padahal kita bayar full pelayananx semakin menurun dan mengecewakan,negatif
parah banget ga akan pernab pake apk ini lg mau login aja dipersulit udh komplen disuruh kirim foto ktp lewat email katanya mau dibantu login udh dikirim tp balesannya tdk ada solusi untuk kendala anda parah banget gimana sih kebijakannya,negatif
mau login aja dipersulit sdh pake otp diminta verifikasi wajah gagal terus di verifikasi wajah auto pindah aplikasi sebelah,negatif
coba perbaiki peta atau alamat nya karena titik lokasi sering sekali lari jauh dari yang sdh ditentukan minimal di update agar sistemnya bisa baca alamat sesuai titik customer gojek itu kan jadi seperti layanan publik walaupun berbayar jadi sudah selayaknya harus selalu merawat sistem nya,positif
aneh tiba gopaylater gua di blokir katanya transaksi mencurigakan lah apps lu tuh mau checkout atau order tiba error mulu dari maren makanya gua order ulang malah dituduh transaksi mencurigakan apaan sih elah ga gua pake lagi dah tuh dananya,negatif
tolol gw top up  ribu g masuk masuk mentang mentang gw ada utang mau jatuh tempo  januari desember tgl  top up  buat bayar utang malah g masuk sengaja banget nih smua aplikasi,negatif
aplikasi yg sangat membantu dalam mencari makananpengiriman barang dan antar jemputdlltingkatkan layanannya,positif
alhamdulillah aplikasinya sangat amat membantumurah terjangkau pesan makanan alhamdulillah selalu datang tepat waktu disaat perut lapar wkwkwksemoga rezeki saya lancar terus ya allah aamiin,positif
sya dri  pasang aplikasi gojek ini ga ada kendala apa² skrg sya ganti hp bru jdi download ulng apl nya pas mau masuk lg bnyak bner persyaratan ini itukenpa skrg dipersulit sih buat masuk akun sndri dahlah fix mulai hri ini hpus apl gojek pindahaja ke apl lain ribet,negatif
menurutku keseluruhan sudah bagus si hanya saja kok saya sering bgt dpet gojek yg estimasi waktunya cmn  menit tp ujung²nya bsa nyampe  menit lebih,positif
kenapa saya gak bisa lacak gosend dari tokopedia lewat aplikasi gojekpadahal di inbox ada pesan lacak gosend tokopediatapi gak bisa dibukasaya harus bagaimanakalo saya buka tokopediasaya lacak gosend nya gak langsung ke lacakharus lewat browser dulutolong diperbaiki lagi,netral
makin gk jelas nihmasa buat bayar tagihan bpjs gk bisa lngsunghrs nunggu dengan alasan jaringan internet pdahal di rmh pkai wifitolong laaah di per mudah buat bayar tagihan dan yg lain nya,negatif
kenapa log in harus memakai nomor hp sedangkan akun utama saya menggunakan akun google ini harus memasukan nomor lama yang sudah lupa jadi makin sulit buat log in sangat tidak puas,negatif
kadang sudah nunggu lama tapi driver nya tdk datang makanya aplikasi nya di perbaiki lagi di upgrade kalau bisa driver yg acc coustumer mana yg mau di ambil jgn app yg acc trus lempar ke driver harus nya driver yg acc biar kita ngak nunggu lama ujung nya  kak maaf saya kejahuan cancel aja ya kak ribet lu udh motong nya kebanyakan man kasian driver nya juga pas driver nya di telfon  saya lagi makan kak saya lagi istirahat kak cancel aja yah,netral
ini ngehubungin kemna ya saya mau bayar gopaylater saya kurang dri gocap tpi pas mau dibuat tagihannya dibayar selalu di suruh update aplikasi gojek pdhl yang terinstal sudah updatean yang terbaru,positif
saya mengalami beberapa masalah dari beberapa bulan yg lalu salah satunya baru saja terjadi sore hari kemarin saya memesan makan  ongkir k tapi ketikan makan nanya sudah sampai ongkir malah naik jadi k kejadian harga ongkir naik otomatis tibatiba dari dalam aplikasinya sudah sering saya alami dalam beberapa minggu terakhir ini tolong bugerror tersebut segera diperbaiki,negatif
saya sudah jarang pakai aplikasi ini karena informasi tentang promo dan voucher beserta penggunaannya membingungkan karena kebingungan pernah kepencet tombol pesan tidak sengaja dan tidak bisa di batalkan jadi merasa rugi karena katanya ada promo jadi tidak terpakai tidak seperti aplikasi sebelah lebih mudah memakai voucherpromo yang tersedia pada saat pembayaran,negatif
ayolahkok makin kesini makin ngga bagus makanan dtg telatkarna aplikasi ngga muncul di restowah merugikan sekali,netral
tiap ambil promo kok error mulu kadang loading lama kadang kode voucher udah di pake macem macem lah,negatif
dapat driver lama banget udah  jam wa resto belum di bikin karna di aplikasinya belum berubah status transaksinya ,negatif
